distance,label
0.3940254747867584,positive
0.4497850835323334,positive
0.4045881927013397,positive
0.43335455656051636,positive
0.4052842855453491,positive
0.38820746541023254,positive
0.4075476825237274,positive
1.9275619983673096,positive
0.37191638350486755,positive
0.3798292279243469,positive
0.39682868123054504,positive
0.3986983001232147,positive
0.4067091941833496,positive
0.39001721143722534,positive
0.3680660128593445,positive
0.4164465665817261,positive
0.3983491063117981,positive
0.435184508562088,positive
0.4223911464214325,positive
0.38829803466796875,positive
0.6760826110839844,positive
1.599036455154419,positive
0.391079843044281,positive
0.3917751610279083,positive
0.36291420459747314,positive
0.39353659749031067,positive
0.35362696647644043,positive
0.3989688754081726,positive
0.40815261006355286,positive
0.35764288902282715,positive
0.35907554626464844,positive
0.3764667510986328,positive
1.8997238874435425,positive
0.3970766067504883,positive
0.3468475937843323,positive
0.3997197449207306,positive
0.3412535786628723,positive
0.4124247133731842,positive
0.4024907648563385,positive
0.3847742974758148,positive
0.36503592133522034,positive
0.38304194808006287,positive
0.38636907935142517,positive
0.30950281023979187,positive
0.38968709111213684,positive
0.3459042012691498,positive
0.4006786048412323,positive
0.4098345637321472,positive
0.37351977825164795,positive
0.41116005182266235,positive
0.4107981324195862,positive
0.36373504996299744,positive
0.34901538491249084,positive
0.39137277007102966,positive
0.4172852635383606,positive
0.41011175513267517,positive
1.8744839429855347,positive
0.4198322892189026,positive
0.43090471625328064,positive
0.39260873198509216,positive
0.35278889536857605,positive
0.36936134099960327,positive
0.4403017461299896,positive
0.40029266476631165,positive
0.33268266916275024,positive
0.40416625142097473,positive
0.35124093294143677,positive
0.43666958808898926,positive
0.41778722405433655,positive
0.3783879280090332,positive
0.3990839421749115,positive
0.37299469113349915,positive
2.1837925910949707,positive
0.38792213797569275,positive
0.3319503664970398,positive
0.42060020565986633,positive
0.3764248192310333,positive
0.3806886076927185,positive
0.43352141976356506,positive
0.4169655740261078,positive
0.3822125494480133,positive
0.38118916749954224,positive
0.3756406307220459,positive
0.42283788323402405,positive
0.3869670629501343,positive
0.36492085456848145,positive
0.39927107095718384,positive
0.38129886984825134,positive
0.42237064242362976,positive
0.3946530818939209,positive
0.3872078061103821,positive
0.41597193479537964,positive
0.371937096118927,positive
0.41281676292419434,positive
0.4047944247722626,positive
0.38661685585975647,positive
0.39898884296417236,positive
0.3683633804321289,positive
0.4048686623573303,positive
0.3985356092453003,positive
0.36641594767570496,positive
0.3761790990829468,positive
0.36262843012809753,positive
0.3765125870704651,positive
0.36162006855010986,positive
0.3754599988460541,positive
0.41785725951194763,positive
0.39124682545661926,positive
0.4253278970718384,positive
0.384387344121933,positive
0.3095496892929077,positive
1.6165026426315308,positive
0.3840835392475128,positive
0.3907795548439026,positive
0.3952920436859131,positive
0.3431033194065094,positive
0.3682871162891388,positive
0.3935357332229614,positive
0.3995796740055084,positive
0.369869589805603,positive
0.35917291045188904,positive
0.39031296968460083,positive
0.39489036798477173,positive
0.3876170217990875,positive
0.4107762277126312,positive
0.3827337920665741,positive
0.3624529242515564,positive
0.36719247698783875,positive
0.40071186423301697,positive
0.3826451003551483,positive
0.37404665350914,positive
2.0982120037078857,positive
0.39820975065231323,positive
0.3990204930305481,positive
1.9384851455688477,positive
0.4267086684703827,positive
0.4110317528247833,positive
0.3988593518733978,positive
0.4120388925075531,positive
0.36459293961524963,positive
0.3887923061847687,positive
2.0988059043884277,positive
0.4511565864086151,positive
0.4008144736289978,positive
0.4132673740386963,positive
0.3908803164958954,positive
0.39627280831336975,positive
0.4019917845726013,positive
0.40718692541122437,positive
0.3980906903743744,positive
0.36470088362693787,positive
0.40771904587745667,positive
0.42066362500190735,positive
0.3738742768764496,positive
0.4148789048194885,positive
0.39883291721343994,positive
0.36129188537597656,positive
0.41586053371429443,positive
0.36593472957611084,positive
0.3548019230365753,positive
0.3916262090206146,positive
0.42077022790908813,positive
0.38298875093460083,positive
0.40204423666000366,positive
0.3416542112827301,positive
0.45463132858276367,positive
0.3757588863372803,positive
0.36126306653022766,positive
0.37336474657058716,positive
0.4275228679180145,positive
0.3934360444545746,positive
0.38033825159072876,positive
0.3929167091846466,positive
0.37184712290763855,positive
0.3754049837589264,positive
0.4495227038860321,positive
0.40063974261283875,positive
0.4163036048412323,positive
0.3844306468963623,positive
0.44044190645217896,positive
0.37239760160446167,positive
0.3515447974205017,positive
0.40521368384361267,positive
0.37224099040031433,positive
0.4081023931503296,positive
0.40584030747413635,positive
0.41415855288505554,positive
0.40017688274383545,positive
0.43279120326042175,positive
0.3259728252887726,positive
0.3883718252182007,positive
0.3803834021091461,positive
0.40550297498703003,positive
0.3948507010936737,positive
0.4311907887458801,positive
0.400778591632843,positive
0.35061752796173096,positive
0.33781445026397705,positive
0.3810625672340393,positive
0.3171181380748749,positive
0.40444985032081604,positive
0.341837614774704,positive
0.4073626697063446,positive
0.4096798002719879,positive
0.39883652329444885,positive
0.3653312027454376,positive
0.3978506624698639,positive
0.4310694932937622,positive
0.37111666798591614,positive
0.4030422866344452,positive
0.38619619607925415,positive
0.40488699078559875,positive
0.3866940438747406,positive
0.36897745728492737,positive
0.3820183277130127,positive
0.37383943796157837,positive
0.38413679599761963,positive
0.32838019728660583,positive
0.44561561942100525,positive
0.4344560503959656,positive
0.389161616563797,positive
0.39864203333854675,positive
0.43502363562583923,positive
0.4106457531452179,positive
0.42627373337745667,positive
0.40536466240882874,positive
0.3819156885147095,positive
0.41690313816070557,positive
0.35055503249168396,positive
0.3752703368663788,positive
0.407162606716156,positive
0.427208811044693,positive
0.42206040024757385,positive
0.32827967405319214,positive
0.4109944701194763,positive
0.3658338487148285,positive
0.3630637526512146,positive
0.3909004330635071,positive
0.4000408351421356,positive
0.4123289883136749,positive
0.39054030179977417,positive
0.3830191195011139,positive
0.39457377791404724,positive
0.3827359676361084,positive
0.36559706926345825,positive
0.3821311295032501,positive
0.3933688998222351,positive
0.41279202699661255,positive
0.410930871963501,positive
0.4027899503707886,positive
0.39562273025512695,positive
0.3976972699165344,positive
0.40123263001441956,positive
0.39905357360839844,positive
0.43102556467056274,positive
0.366605669260025,positive
0.3799365758895874,positive
0.30580389499664307,positive
0.40190431475639343,positive
0.37216049432754517,positive
0.33007460832595825,positive
0.40025976300239563,positive
0.370807021856308,positive
0.3899790942668915,positive
0.3846569061279297,positive
0.4120315909385681,positive
0.43028372526168823,positive
0.37768495082855225,positive
0.3889541029930115,positive
0.4034755229949951,positive
0.34492596983909607,positive
0.4200005531311035,positive
0.48389557003974915,positive
0.3585074543952942,positive
0.3555123507976532,positive
0.38919296860694885,positive
0.39297541975975037,positive
0.3952244520187378,positive
0.4823954403400421,positive
0.4438413977622986,positive
0.3989452123641968,positive
0.4135448634624481,positive
0.37613287568092346,positive
0.3828766345977783,positive
0.4307560920715332,positive
0.3958434760570526,positive
0.4324670732021332,positive
0.4178019165992737,positive
0.39359113574028015,positive
0.3859741985797882,positive
0.3757913112640381,positive
0.39329785108566284,positive
0.4013929069042206,positive
0.3697490394115448,positive
0.40005961060523987,positive
0.39879110455513,positive
0.4053892493247986,positive
0.3933294415473938,positive
0.3906098008155823,positive
0.3932517468929291,positive
0.4164614975452423,positive
0.4105876684188843,positive
0.4015112519264221,positive
0.34383225440979004,positive
0.37839752435684204,positive
0.4010463058948517,positive
0.38297057151794434,positive
0.42444413900375366,positive
0.406936377286911,positive
0.38728195428848267,positive
0.3915329873561859,positive
0.40520092844963074,positive
0.3811591565608978,positive
0.37065890431404114,positive
0.35128703713417053,positive
0.30675211548805237,positive
0.4529161751270294,positive
0.3745882511138916,positive
0.41239961981773376,positive
0.4141755700111389,positive
0.37451401352882385,positive
0.4333033263683319,positive
0.40980345010757446,positive
0.39131954312324524,positive
0.40547794103622437,positive
0.39079976081848145,positive
0.41067495942115784,positive
0.39068886637687683,positive
0.41583651304244995,positive
0.36858540773391724,positive
0.405955046415329,positive
0.37854865193367004,positive
0.43175241351127625,positive
0.3843912184238434,positive
0.3442760705947876,positive
0.47688475251197815,positive
0.3385675251483917,positive
0.4227891266345978,positive
0.3705978989601135,positive
0.38118666410446167,positive
0.3532930314540863,positive
0.40610578656196594,positive
0.38804343342781067,positive
0.3700161576271057,positive
0.39719006419181824,positive
0.33495691418647766,positive
0.3491652309894562,positive
0.42083945870399475,positive
0.46053487062454224,positive
0.42096614837646484,positive
0.3967708349227905,positive
0.390947550535202,positive
0.39013320207595825,positive
0.40476375818252563,positive
0.3983151912689209,positive
0.3699806034564972,positive
0.40645831823349,positive
0.4127485156059265,positive
1.4553991556167603,positive
0.3849734663963318,positive
0.4013254940509796,positive
0.3842950761318207,positive
0.3603804111480713,positive
0.41766130924224854,positive
0.37167540192604065,positive
0.40658247470855713,positive
0.3749208450317383,positive
0.4667524993419647,positive
0.35125455260276794,positive
0.394467294216156,positive
0.3834668695926666,positive
0.3963768780231476,positive
0.3830404281616211,positive
0.4280225932598114,positive
0.40017446875572205,positive
0.3867354691028595,positive
0.38004061579704285,positive
0.28786587715148926,positive
0.3584572374820709,positive
0.4179030656814575,positive
0.36135831475257874,positive
0.38542717695236206,positive
0.30496838688850403,positive
0.4279381036758423,positive
0.4602638781070709,positive
0.3887791633605957,positive
0.42262113094329834,positive
0.36182424426078796,positive
2.240837574005127,positive
0.41338467597961426,positive
0.3873712122440338,positive
0.3778966963291168,positive
0.40247997641563416,positive
0.2984585762023926,positive
0.315817654132843,positive
1.6244868040084839,positive
0.2934620976448059,positive
0.4088185131549835,positive
0.4049389958381653,positive
0.3801064193248749,positive
0.3934689462184906,positive
0.3536473214626312,positive
0.3929446041584015,positive
0.3548416495323181,positive
0.4082808494567871,positive
0.37315136194229126,positive
0.43953633308410645,positive
0.3796732425689697,positive
0.394305944442749,positive
0.33876219391822815,positive
0.36138683557510376,positive
0.4107254445552826,positive
0.39527878165245056,positive
0.3565276563167572,positive
0.3832482099533081,positive
0.38820743560791016,positive
0.41657954454421997,positive
